Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*)
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*)
  0.00      0.00     0.00        1     0.00     0.00  std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::map()
  0.00      0.00     0.00        1     0.00     0.00  std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~map()
  0.00      0.00     0.00        1     0.00     0.00  void std::vector<Halide::Var, std::allocator<Halide::Var> >::_M_range_initialize<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::forward_iterator_tag)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::initializer_list<Halide::Var>, std::allocator<Halide::Var> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::vector<Halide::Var, std::allocator<Halide::Var> > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Expr, std::allocator<Halide::Expr> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Argument, std::allocator<Halide::Argument> >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Halide::Argument, std::allocator<Halide::Argument> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_M_initialize()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree_impl<std::less<Halide::Internal::Parameter const>, true>::~_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_begin()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_M_erase(std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >*)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<Halide::Internal::Parameter const, std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg>, std::_Select1st<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> >, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<Halide::Var const*>::difference_type std::__distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::random_access_iterator_tag)
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*)
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::uninitialized_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<Halide::Var const*>::iterator_category std::__iterator_category<Halide::Var const*>(Halide::Var const* const&)
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, Halide::Var>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*, std::allocator<Halide::Var>&)
  0.00      0.00     0.00        1     0.00     0.00  Halide::Var* std::__uninitialized_copy_a<Halide::Var const*, Halide::Var*, Halide::Var>(Halide::Var const*, Halide::Var const*, Halide::Var*, std::allocator<Halide::Var>&)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<Halide::Var const*>::difference_type std::distance<Halide::Var const*>(Halide::Var const*, Halide::Var const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00  191151/191151      Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::~IntrusivePtr() [9]
[8]      0.0    0.00    0.00  191151         Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::decref(Halide::Internal::IRNode const*) [8]
                0.00    0.00   65237/65237       Halide::Internal::RefCount& Halide::Internal::ref_count<Halide::Internal::IRNode>(Halide::Internal::IRNode const*) [14]
                0.00    0.00   65237/66386       Halide::Internal::RefCount::decrement() [13]
                0.00    0.00    5617/5617        void Halide::Internal::destroy<Halide::Internal::IRNode>(Halide::Internal::IRNode const*) [24]
-----------------------------------------------
                0.00    0.00  191151/191151      Halide::Internal::IRHandle::~IRHandle() [10]
[9]      0.0    0.00    0.00  191151         Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::~IntrusivePtr() [9]
                0.00    0.00  191151/191151      Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::decref(Halide::Internal::IRNode const*) [8]
-----------------------------------------------
                0.00    0.00  173442/173442      Halide::Expr::~Expr() [15]
[10]     0.0    0.00    0.00  173442         Halide::Internal::IRHandle::~IRHandle() [10]
                0.00    0.00  191151/191151      Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::~IntrusivePtr() [9]
-----------------------------------------------
                0.00    0.00   66479/66479       Halide::Internal::RefCount::increment() [139]
[11]     0.0    0.00    0.00   66479         std::__atomic_base<int>::operator++() [11]
-----------------------------------------------
                0.00    0.00   66464/66464       Halide::Internal::RefCount::decrement() [13]
[12]     0.0    0.00    0.00   66464         std::__atomic_base<int>::operator--() [12]
-----------------------------------------------
                0.00    0.00       3/66386       Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::decref(Halide::Internal::BufferContents*) [35]
                0.00    0.00       3/66386       Halide::Internal::IntrusivePtr<Halide::PipelineContents>::decref(Halide::PipelineContents*) [96]
                0.00    0.00      11/66386       Halide::Internal::IntrusivePtr<Halide::Internal::DefinitionContents>::decref(Halide::Internal::DefinitionContents*) [82]
                0.00    0.00     137/66386       Halide::Internal::IntrusivePtr<Halide::Internal::FunctionGroup>::decref(Halide::Internal::FunctionGroup*) [64]
                0.00    0.00     995/66386       Halide::Internal::IntrusivePtr<Halide::Internal::ParameterContents>::decref(Halide::Internal::ParameterContents*) [37]
                0.00    0.00   65237/66386       Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::decref(Halide::Internal::IRNode const*) [8]
[13]     0.0    0.00    0.00   66386         Halide::Internal::RefCount::decrement() [13]
                0.00    0.00   66464/66464       std::__atomic_base<int>::operator--() [12]
-----------------------------------------------
                0.00    0.00   65237/65237       Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::decref(Halide::Internal::IRNode const*) [8]
[14]     0.0    0.00    0.00   65237         Halide::Internal::RefCount& Halide::Internal::ref_count<Halide::Internal::IRNode>(Halide::Internal::IRNode const*) [14]
-----------------------------------------------
                0.00    0.00       3/11423       main [6]
                0.00    0.00      44/11423       Halide::ArgumentEstimates::MinAndExtent::~MinAndExtent() [79]
                0.00    0.00     128/11423       Halide::ArgumentEstimates::~ArgumentEstimates() [78]
                0.00    0.00     758/11423       Halide::operator+(Halide::Expr, Halide::Expr) [190]
                0.00    0.00   10490/11423       void std::_Destroy<Halide::Expr>(Halide::Expr*) [17]
[15]     0.0    0.00    0.00   11423         Halide::Expr::~Expr() [15]
                0.00    0.00  173442/173442      Halide::Internal::IRHandle::~IRHandle() [10]
-----------------------------------------------
                0.00    0.00   10490/10490       void std::_Destroy_aux<false>::__destroy<Halide::Expr*>(Halide::Expr*, Halide::Expr*) [25]
[16]     0.0    0.00    0.00   10490         Halide::Expr* std::__addressof<Halide::Expr>(Halide::Expr&) [16]
-----------------------------------------------
                0.00    0.00   10490/10490       void std::_Destroy_aux<false>::__destroy<Halide::Expr*>(Halide::Expr*, Halide::Expr*) [25]
[17]     0.0    0.00    0.00   10490         void std::_Destroy<Halide::Expr>(Halide::Expr*) [17]
                0.00    0.00   10490/11423       Halide::Expr::~Expr() [15]
-----------------------------------------------
                0.00    0.00    8555/8555        std::allocator<Halide::Expr>::~allocator() [27]
[18]     0.0    0.00    0.00    8555         __gnu_cxx::new_allocator<Halide::Expr>::~new_allocator() [18]
-----------------------------------------------
                0.00    0.00    5821/5821        Halide::Expr::Expr(Halide::Expr&&) [51]
[19]     0.0    0.00    0.00    5821         Halide::Internal::IRHandle::IRHandle(Halide::Internal::IRHandle&&) [19]
-----------------------------------------------
                0.00    0.00    5638/5638        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [54]
[20]     0.0    0.00    0.00    5638         bool __gnu_cxx::__is_null_pointer<char>(char*) [20]
-----------------------------------------------
                0.00    0.00    5638/5638        std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [23]
[21]     0.0    0.00    0.00    5638         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [21]
-----------------------------------------------
                0.00    0.00    5638/5638        std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [23]
[22]     0.0    0.00    0.00    5638         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [22]
-----------------------------------------------
                0.00    0.00    5638/5638        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [54]
[23]     0.0    0.00    0.00    5638         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [23]
                0.00    0.00    5638/5638        std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [22]
                0.00    0.00    5638/5638        std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [21]
-----------------------------------------------
                0.00    0.00    5617/5617        Halide::Internal::IntrusivePtr<Halide::Internal::IRNode const>::decref(Halide::Internal::IRNode const*) [8]
